id,address,bedrooms,full_bathrooms,half_bathrooms,type,size_sqft,lot_size,price
2794,9451 Pioneer Ave Las Vegas NV 89117,4,3,0,Single Family Home,2119,4791,244988
2795,2113 Cameron St Las Vegas NV 89102,3,2,0,Single Family Home,1263,5662,65000
2796,3112 Waterview Dr Las Vegas NV 89117,3,2,1,Single Family Home,2041,4356,259000
2797,135 E Harmon Ave # 3720 Las Vegas NV 89109,1,2,0,Condo/Townhome/Row Home/Co-Op,874,,299888
2798,10000 Hidden Knoll Ct Las Vegas NV 89117,5,5,2,Single Family Home,8419,14374.8,1436000
2799,201 Misty Isle Ln Unit C Las Vegas NV 89107,2,1,1,Condo/Townhome/Row Home/Co-Op,924,,55000
2800,9808 Panorama Cliff Dr Las Vegas NV 89134,3,2,0,Single Family Home,1153,4356,204900
2801,2448 Desert Butte Dr Las Vegas NV 89134,2,2,0,Condo/Townhome/Row Home/Co-Op,1179,3049,164000
2802,6377 Walden Pond Ct Las Vegas NV 89148,2,2,1,Single Family Home,1189,1742,117800
2803,6632 Turina Rd Las Vegas NV 89146,4,2,1,Single Family Home,2268,13503.6,179900
2804,7000 Tomiyasu Ln Las Vegas NV 89120,10,12,7,Single Family Home,11381,384634.8,16500000
2805,4471 Dean Martin Dr Unit: 502 Las Vegas NV 89103,2,2,0,Condo/Townhome/Row Home/Co-Op,1111,,379000
2806,5400 Comchec Way Unit 104 Las Vegas NV 89108,2,2,0,Condo/Townhome/Row Home/Co-Op,1041,6403,90000
2807,9101 Alta Dr Unit 601 Las Vegas NV 89145,4,5,1,Condo/Townhome/Row Home/Co-Op,4792,,2325000
2808,5842 Swan Point Pl Las Vegas NV 89122,2,2,0,Single Family Home,1910,8276,239000
2809,2151 Hussium Hills St Unit 107 Las Vegas NV 89108,2,2,0,Condo/Townhome/Row Home/Co-Op,935,,59900
2810,2451 N Rainbow Bl Unit: 1051 Las Vegas NV 89108,1,1,0,Condo/Townhome/Row Home/Co-Op,720,,52500
2811,Las Vegas NV 89143,3,2,1,Single Family Home,1397,3049,149500
2812,2675 Bothwell Pl Henderson NV 89044,4,3,1,Single Family Home,2666,5662,324900
2813,1945 Fighting Falcon Ln Las Vegas NV 89031,4,2,0,Single Family Home,1701,7840,175100
2814,10776 Woodlore Pl Las Vegas NV 89144,3,2,0,Single Family Home,1813,7840,340000
2815,8830 Big Bluff Ave Las Vegas NV 89148,5,5,1,Single Family Home,5673,13503.6,875000
2816,Robert Las Vegas NV 89131,5,4,1,Single Family Home; Ready to build,4019,130680,454950
2817,3760 Frank Derek Ave Las Vegas NV 89139,4,4,1,Single Family Home,4410,15246,729000
2818,3750 Las Vegas Blvd S Unit 2708 Las Vegas NV 89158,2,2,1,Condo/Townhome/Row Home/Co-Op,2910,,2169000
2819,4776 Woodridge Rd Las Vegas NV 89121,4,2,0,Single Family Home,1574,5227,139000
2820,4057 Dream Day St Las Vegas NV 89129,6,3,0,Single Family Home,3723,6098,379000
2821,5301 Big Fawn Ct Las Vegas NV 89130,5,3,0,Single Family Home,2521,5227,240000
2822,Las Vegas NV 89122,3,2,1,Single Family Home,1522,3484,175000
2823,4379 Goya St Las Vegas NV 89121,4,2,1,Single Family Home,2827,11761.2,225000
2824,9322 Apollo Heights Ave Las Vegas NV 89149,4,3,0,Single Family Home,2975,5227,299000
2825,6868 Sky Pointe Dr Unit 2060 Las Vegas NV 89131,3,2,0,Condo/Townhome/Row Home/Co-Op,1454,,84900
2826,7255 W Sunset Rd Apt 2033 Las Vegas NV 89113,2,2,0,Condo/Townhome/Row Home/Co-Op,1046,1045,85000
2827,3025 Big Green Ln Las Vegas NV 89134,2,2,0,Condo/Townhome/Row Home/Co-Op,1333,3049,184900
2828,9396 Cowboy Rain Dr Las Vegas NV 89178,4,3,0,Single Family Home,2168,4356,245000
2829,3720 Bach Way North Las Vegas NV 89032,3,2,0,Single Family Home,1238,6098,140000
2830,4521 Cinderella Ln Las Vegas NV 89102,3,2,0,Single Family Home,1417,9583,149900
2831,4500 N Valadez St Las Vegas NV 89129,4,3,0,Single Family Home,3281,30492,642900
2832,9470 Peace Way Unit 123 Las Vegas NV 89147,2,2,0,Condo/Townhome/Row Home/Co-Op,895,,84400
2833,8036 Kokoma Dr Las Vegas NV 89128,6,3,1,Single Family Home,2556,6098,239900
2834,9418 Cormorant Lake Way Las Vegas NV 89178,3,2,1,Single Family Home,1705,2613,128173
2835,3874 Manford Cir Las Vegas NV 89104,3,3,0,Single Family Home,1674,8276,170000
2836,7208 Harlow St Las Vegas NV 89131,3,2,1,Single Family Home,3408,12632.4,400000
2837,6341 W Washington Ave Las Vegas NV 89107,2,2,1,Condo/Townhome/Row Home/Co-Op,1258,871,35000
2838,4413 Sunrise Ave Las Vegas NV 89110,5,2,0,Single Family Home,1760,6534,124900
2839,9620 Sundial Dr Las Vegas NV 89134,2,2,0,Condo/Townhome/Row Home/Co-Op,1799,3049,289950
2840,6750 Del Rey Av Unit: 226 Las Vegas NV 89146,2,2,0,Condo/Townhome/Row Home/Co-Op,954,,70000
2841,Las Vegas NV 89113,1,1,0,Condo/Townhome/Row Home/Co-Op,685,,31500
2842,2686 Kinghorn Pl Henderson NV 89044,4,3,1,Single Family Home,3022,5227,409900
2843,8353 Snowmass Dr Las Vegas NV 89128,3,2,0,Single Family Home,2036,6534,269500
2844,Las Vegas NV 89145,3,2,0,Single Family Home,1620,6534,149900
2845,10550 W Alexander Rd Unit: 2177 Las Vegas NV 89129,1,1,0,Condo/Townhome/Row Home/Co-Op,821,,68400
2846,3831 Starfield Ln Las Vegas NV 89147,3,2,1,Condo/Townhome/Row Home/Co-Op,1343,1742,140000
2847,480 King Richard Unit 21 Las Vegas NV 89119,2,2,0,Condo/Townhome/Row Home/Co-Op,862,,25000
2848,5419 Northridge Ln Las Vegas NV 89122,3,2,0,Single Family Home,1296,5662,68500
2849,606 Greenhurst Rd Las Vegas NV 89145,5,2,0,Single Family Home,1905,8276,161000
2850,5397 Mercury Springs Dr Las Vegas NV 89122,3,2,1,Single Family Home,1836,3484,177777
2851,425 Federman Dr Las Vegas NV 89123,3,3,0,Single Family Home,2177,7405,238000
2852,441 N Lamb Bl Unit: D Las Vegas NV 89110,2,2,0,Condo/Townhome/Row Home/Co-Op,942,871,36000
2853,5805 Grand Heritage St North Las Vegas NV 89130,4,2,1,Single Family Home,2379,6534,135000
2854,9298 Ram Cliffs Pl Las Vegas NV 89178,3,3,0,Single Family Home,2556,10890,410000
2855,Las Vegas NV 89147,2,2,0,Single Family Home,974,4791,82000
2856,3172 Cameron St Las Vegas NV 89102,2,2,1,Condo/Townhome/Row Home/Co-Op,1365,1306,110000
2857,2904 Mellow Breeze St Las Vegas NV 89117,5,3,0,Single Family Home,2730,6969,225000
2858,1900 Villa Palms Ct # 263 Las Vegas NV 89128,1,1,0,Condo/Townhome/Row Home/Co-Op,707,,74900
2859,5330 E Charleston Bl Unit: 119 Las Vegas NV 89142,3,2,1,Condo/Townhome/Row Home/Co-Op,1156,3092,91900
2860,7258 Spring Flower Ave Las Vegas NV 89117,5,3,1,Single Family Home,2540,4356,341908
2861,5955 Hopkinsville Ct Las Vegas NV 89148,5,4,0,Single Family Home,3468,9583,399900
2862,3975 N Hualapai Wy Unit: 252 Las Vegas NV 89129,2,2,0,Condo/Townhome/Row Home/Co-Op,1666,,97000
2863,5415 W Harmon Ave Unit 1117 Las Vegas NV 89103,2,2,0,Condo/Townhome/Row Home/Co-Op,1204,2613,109998
2864,6391 Abacus Farms Ct Las Vegas NV 89131,4,4,1,Single Family Home,4612,20037.6,505000
2865,Las Vegas NV 89123,2,2,0,Condo/Townhome/Row Home/Co-Op,940,,92000
2866,4363 Mountain View Blvd Las Vegas NV 89102,2,1,0,Single Family Home,831,9147,122900
2867,5106 Village Dr # 55 Las Vegas NV 89142,3,2,0,Condo/Townhome/Row Home/Co-Op,1240,2178,79000
2868,10236 Rio De Thule Ln Las Vegas NV 89135,2,2,0,Single Family Home,1683,6534,299000
2869,4123 Grennock Ct Las Vegas NV 89115,4,2,1,Single Family Home,1752,3049,98500
2870,2353 Perrysburg Dr Henderson NV 89044,4,3,0,Single Family Home,1909,6534,359900
2871,4730 E Craig Rd Unit: 2159 Las Vegas NV 89115,2,2,0,Condo/Townhome/Row Home/Co-Op,974,,40000
2872,1507 S Christy Ln Las Vegas NV 89142,3,2,0,Single Family Home,1266,4356,119900
2873,5164 Tunnel Falls Dr Las Vegas NV 89141,3,3,0,Single Family Home,1996,4356,259900
2874,2653 Rimbaud St Henderson NV 89044,3,2,1,Single Family Home,2090,4356,275000
2875,4178 Story Rock St Las Vegas NV 89115,3,2,1,Single Family Home,1180,1742,79000
2876,2120 Sawtooth Mountain Dr Henderson NV 89044,2,2,0,Single Family Home,1836,6969,289000
2877,1449 Cottonwood Pl Las Vegas NV 89104,2,1,0,Single Family Home,902,6969,103500
2878,4820 Saguaro Way Las Vegas NV 89121,4,3,0,Mfd/Mobile Home,2004,10018.8,89950
2879,1472 Falling Leaf Ln Las Vegas NV 89142,3,2,0,Single Family Home,1200,6534,135000
2880,25 Via Mantova Unit 1 Las Vegas NV 89011,2,2,0,Condo/Townhome/Row Home/Co-Op,1157,,169900
2881,Las Vegas NV 89146,2,2,0,Condo/Townhome/Row Home/Co-Op,1106,,65000
2882,4575 Dean Martin Dr Unit 2709 Las Vegas NV 89103,2,2,1,Condo/Townhome/Row Home/Co-Op,1746,,530000
2883,1900 N Torrey Pines Dr Unit 212 Las Vegas NV 89108,2,2,0,Condo/Townhome/Row Home/Co-Op,1022,3571,94900
2884,6643 Ironbound Bay Ave Las Vegas NV 89139,6,3,0,Single Family Home,3239,5662,337000
2885,39 E Agate Ave Unit 202 Las Vegas NV 89123,2,2,0,Condo/Townhome/Row Home/Co-Op,1155,,185000
2886,902 Cavaison Ave Las Vegas NV 89123,4,3,0,Single Family Home,2232,5662,275000
2887,9017 Spirit Canyon Ave Las Vegas NV 89149,4,2,1,Single Family Home,2045,3484,110000
2888,2556 Sturrock Dr Henderson NV 89044,4,3,1,Single Family Home,3022,6098,369900
2889,5020 Killarney St Las Vegas NV 89122,3,2,0,Single Family Home,1188,6098,120000
2890,10529 Early Heights Ct Las Vegas NV 89129,4,2,0,Single Family Home,1757,5662,215000
2891,6691 Tomiyasu Ln Las Vegas NV 89120,4,4,1,Single Family Home,6349,22651.2,1499000
2892,2831 Geary Pl Unit 2921 Las Vegas NV 89109,2,1,0,Condo/Townhome/Row Home/Co-Op,1112,,127900
2893,1150 N Buffalo Dr Unit: 1109 Las Vegas NV 89128,1,1,0,Condo/Townhome/Row Home/Co-Op,722,914,60000
2894,10420 Rugged Mountain Ave Las Vegas NV 89166,4,3,0,Single Family Home,2122,6969,325000
2895,Las Vegas NV 89121,4,3,0,Single Family Home,1568,6969,45000
2896,10352 Cherry Brook St Las Vegas NV 89183,4,3,0,Single Family Home,1735,2613,215000
2897,10660 Rancho Destino Rd Las Vegas NV 89183,4,3,0,Single Family Home,2752,49658.4,449900
2898,4525 Baxter Pl Las Vegas NV 89107,3,2,0,Single Family Home,1243,6969,83500
2899,8013 Cimarron Ridge Dr Unit 201 Las Vegas NV 89128,2,2,0,Condo/Townhome/Row Home/Co-Op,1035,3049,120000
2900,12 Golden Sunray Ln Las Vegas NV 89135,5,5,1,Single Family Home,8149,30056.4,2975000
2901,3365 Kylemore St Unit 101 Las Vegas NV 89129,2,2,0,Condo/Townhome/Row Home/Co-Op,1387,,140000
2902,6308 Elton Ave Las Vegas NV 89107,3,2,0,Single Family Home,1670,6098,71900
2903,8535 W Rosada Way Las Vegas NV 89149,3,2,0,Single Family Home,2239,23958,479900
2904,1616 Hinson St Las Vegas NV 89102,7,3,1,Single Family Home,4442,30927.6,350000
2905,Las Vegas NV 89115,4,2,1,Single Family Home,2543,4791,214900
2906,2857 Paradise Rd Unit 3402 Las Vegas NV 89109,3,4,1,Condo/Townhome/Row Home/Co-Op,4103,,2488888
2907,9796 Waukegan Ave Las Vegas NV 89148,3,2,1,Single Family Home,2019,3920,199900
2908,1618 Summer Blush Ave Las Vegas NV 89183,2,2,1,Single Family Home,1269,2178,175000
2909,1801 Jack Rabbit Way Las Vegas NV 89128,3,3,0,Single Family Home,1996,5227,269000
2910,3008 Hazy Meadow Ln Las Vegas NV 89108,3,2,0,Single Family Home,1768,6534,175000
2911,4335 Kinobe Ave Las Vegas NV 89120,4,2,0,Single Family Home,1894,7840,180000
2912,5600 Segolilly Cir Las Vegas NV 89130,3,2,0,Single Family Home,2007,9147,199900
2913,6270 Stone Hollow Ave Las Vegas NV 89156,4,2,1,Single Family Home,2082,6969,169500
2914,9953 Madison Walk Ave Las Vegas NV 89149,3,2,1,Single Family Home,2325,6534,249000
2915,8128 Cimarron Meadows Way Las Vegas NV 89147,3,3,0,Single Family Home,1243,4791,159000
2916,2747 Paradise Rd Unit 3702 Las Vegas NV 89109,4,4,2,Condo/Townhome/Row Home/Co-Op,6421,,6500000
2917,3220 Cheltenham St Las Vegas NV 89129,2,2,1,Single Family Home,1347,2178,164900
2918,1846 N Jones Bl Las Vegas NV 89108,2,2,0,Condo/Townhome/Row Home/Co-Op,962,1306,25000
2919,4048 E Boston Ave Las Vegas NV 89104,4,2,1,Single Family Home,1592,6098,155000
2920,7206 Tomiyasu Ln Las Vegas NV 89120,7,6,4,Single Family Home,7291,54014.4,3400000
2921,8471 Spirit Vale Ave Unit Lot 60 Las Vegas NV 89117,4,2,1,Single Family Home,2008,3484,272565
2922,6128 Maverick St Las Vegas NV 89130,5,3,0,Single Family Home,4043,7840,289000
2923,4461 Greenhill Dr Las Vegas NV 89121,5,2,0,Single Family Home,1786,8276,162300
2924,40 Olympia Canyon Way Las Vegas NV 89141,6,6,1,Single Family Home,9068,26136,2875000
2925,9500 Catalina Cove Cir Las Vegas NV 89147,4,2,1,Single Family Home,2970,7840,320000
2926,5025 Evergreen Ave Las Vegas NV 89107,3,2,1,Single Family Home,1697,6969,124000
2927,900 Heavenly Hills Ct Unit 109 Las Vegas NV 89145,2,2,0,Condo/Townhome/Row Home/Co-Op,1067,2744,79900
2928,11599 Suburban Rd Las Vegas NV 89135,4,3,0,Single Family Home,2745,5227,389900
2929,6343 Felicitas Ave Las Vegas NV 89122,4,3,0,Single Family Home,1739,3484,159900
2930,1925 Epte Poplars St Henderson NV 89044,3,2,1,Condo/Townhome/Row Home/Co-Op,1738,2613,237424
2931,1104 Falconhead Ln Unit 101 Las Vegas NV 89128,2,2,0,Condo/Townhome/Row Home/Co-Op,1136,,95000
2932,7621 Boyd Ave Las Vegas NV 89178,5,3,0,Single Family Home,3077,6098,387963
2933,6380 Elwood Mead Ave Unit 103 Las Vegas NV 89156,3,2,1,Condo/Townhome/Row Home/Co-Op,1685,871,142000
2934,7460 Grassy Field Ct Las Vegas NV 89131,5,5,1,Single Family Home,6338,12632.4,649950
2935,4730 E Craig Rd Unit: 2155 Las Vegas NV 89115,2,2,0,Condo/Townhome/Row Home/Co-Op,974,958,70000
2936,7950 W Flamingo Rd Unit 2179 Las Vegas NV 89147,2,2,0,Condo/Townhome/Row Home/Co-Op,1023,,99900
2937,5270 Stanley Ave Las Vegas NV 89156,4,3,0,Single Family Home,2519,22215.6,269000
2938,Las Vegas NV 89183,3,2,1,Single Family Home,1650,2613,179900
2939,7301 Heggie Ave Las Vegas NV 89131,6,4,1,Single Family Home,4476,13068,530000
2940,5370 Shake Ct Unit: 101 Las Vegas NV 89122,2,2,0,Condo/Townhome/Row Home/Co-Op,960,2700,86900
2941,3919 Maryland Ave Las Vegas NV 89121,4,2,0,Single Family Home,1692,8276,95000
2942,1408 Marbella Ridge Ct Las Vegas NV 89117,7,6,1,Single Family Home,9198,23086.8,2100000
2943,10420 Valaris Ct Las Vegas NV 89178,3,2,1,Single Family Home,2032,5662,249900
2944,512 Silver Grove St Las Vegas NV 89144,3,3,0,Single Family Home,2886,5227,389900
2945,10063 Carlton Gate St Las Vegas NV 89178,4,2,1,Single Family Home,1979,3920,226900
2946,4428 Cormorant Ave Las Vegas NV 89115,4,3,0,Single Family Home,2937,6534,233000
2947,5669 Bishop Flowers St Las Vegas NV 89130,3,2,1,Single Family Home,1600,2613,205693
2948,516 N Wallace Dr Las Vegas NV 89107,4,3,0,Single Family Home,1643,6098,163000
2949,2916 Reef Bay Ln Las Vegas NV 89128,3,2,1,Single Family Home,1950,5227,224900
2950,10083 Bright Charisma Ct Las Vegas NV 89178,4,2,1,Single Family Home,1979,2613,219000
2951,2741 Liberation Dr Henderson NV 89044,3,3,0,Single Family Home,2587,8712,650000
2952,125 E Harmon Ave Unit 320 Las Vegas NV 89109,1,2,0,Condo/Townhome/Row Home/Co-Op,874,,209000
2953,6566 Grand Concourse St Las Vegas NV 89166,4,2,1,Single Family Home,2909,3920,290000
2954,4730 E Craig Rd Unit: 1098 Las Vegas NV 89115,2,2,0,Condo/Townhome/Row Home/Co-Op,974,,54000
2955,375 Tierra St Las Vegas NV 89014,3,2,0,Single Family Home,1160,4791,155000
2956,4187 Matterhorn Way Las Vegas NV 89124,2,1,1,Single Family Home,1920,10018.8,349000
2957,7230 Birkland Ct Las Vegas NV 89117,5,3,1,Single Family Home,3933,19166.4,699000
2958,Las Vegas NV 89142,2,2,0,Condo/Townhome/Row Home/Co-Op,896,,54900
2959,7998 Sky Birch Ct Las Vegas NV 89147,4,2,1,Single Family Home,1916,5227,180000
2960,9100 Terrace Ridge Ct Las Vegas NV 89129,5,3,0,Single Family Home,3417,6098,369950
2961,10318 Birch Bluff Ln Las Vegas NV 89145,3,2,1,Condo/Townhome/Row Home/Co-Op,1893,2613,299000
2962,1909 Realeza Ct Las Vegas NV 89102,5,5,0,Single Family Home,4616,22215.6,799990
2963,1205 Allure Dr Las Vegas NV 89128,2,2,1,Condo/Townhome/Row Home/Co-Op,1148,1306,103000
2964,1444 N Hollywood Blvd Las Vegas NV 89110,5,4,1,Single Family Home,5097,43560,540000
2965,9708 Winter Palace Dr Las Vegas NV 89145,6,5,1,Single Family Home,7227,34848,1900000
2966,1735 Plan Las Vegas NV 89117,3,2,1,Single Family Home; Ready to build,1735,87120,243888
2967,3722 S Las Vegas Bl Unit: 1106 Las Vegas NV 89158,1,1,0,Condo/Townhome/Row Home/Co-Op,832,,399990
2968,8973 Bracken Cliff Ct Las Vegas NV 89129,5,3,0,Single Family Home,3215,6969,349500
2969,256 Blackstone River Ave Las Vegas NV 89148,3,2,0,Single Family Home,1567,4356,240000
2970,Las Vegas NV 89142,3,2,0,Condo/Townhome/Row Home/Co-Op,1024,4791,65000
2971,8800 Greensboro Ln Las Vegas NV 89134,5,5,2,Single Family Home,7465,19602,2395000
2972,752 Cambridge Crest Ct Unit Lot 7 Las Vegas NV 89123,4,3,0,Single Family Home,2320,4356,296190
2973,211 E Flamingo Rd # 209 Las Vegas NV 89169,1,1,0,Condo/Townhome/Row Home/Co-Op,946,,109900
2974,3953 Danny Melamed Ave Unit 202 Las Vegas NV 89110,2,2,0,Condo/Townhome/Row Home/Co-Op,895,,47500
2975,5409 Aegean Way Las Vegas NV 89149,4,3,1,Single Family Home,3013,6969,300000
2976,2857 Paradise Rd Unit 1105 Las Vegas NV 89109,1,2,0,Condo/Townhome/Row Home/Co-Op,1556,,429000
2977,2260 Plan Las Vegas NV 89166,4,2,1,Single Family Home; Ready to build,2260,87120,269990
2978,Las Vegas NV 89110,3,2,0,Single Family Home,1357,6490,65000
2979,2834 Campo Verde Dr Las Vegas NV 89121,2,2,0,Condo/Townhome/Row Home/Co-Op,1859,2613,159900
2980,Las Vegas NV 89123,8,4,0,Single Family Home,3111,25264.8,595000
2981,3504 Desert Cliff St Unit: 104 Las Vegas NV 89129,3,2,0,Condo/Townhome/Row Home/Co-Op,1223,1219,110000
2982,9416 Tournament Canyon Dr Las Vegas NV 89144,5,4,2,Single Family Home,5904,15681.6,1650000
2983,4999 Pale Buffalo Rd Las Vegas NV 89139,5,3,0,Single Family Home,2444,3484,249900
2984,7615 Marble Mesa Ct Las Vegas NV 89149,4,3,0,Single Family Home,2630,9147,349000
2985,8037 Celestial Ave Unit 201 Las Vegas NV 89128,3,2,0,Condo/Townhome/Row Home/Co-Op,1210,,68500
2986,8069 Red Barn Dr Las Vegas NV 89123,7,4,0,Single Family Home,3226,20908.8,340000
2987,2838 Geary Pl Unit: 4013 Las Vegas NV 89109,2,2,0,Condo/Townhome/Row Home/Co-Op,1226,1219,99000
2988,2877 Paradise Rd Unit 905 Las Vegas NV 89109,2,2,0,Condo/Townhome/Row Home/Co-Op,1556,,439990
2989,8964 Marmo Ave Las Vegas NV 89148,4,2,1,Single Family Home,1845,3484,198000
2990,Las Vegas NV 89128,3,2,1,Single Family Home,2339,4356,249900
2991,10884 Bozzolo St Las Vegas NV 89141,3,2,1,Single Family Home,1855,3920,235000
2992,571 Roxella Ln Apt D Las Vegas NV 89110,2,1,0,Condo/Townhome/Row Home/Co-Op,844,1045,55000
2993,7800 Idle Spring Ct Las Vegas NV 89131,3,2,1,Single Family Home,1343,4356,149990
2994,7229 Gentle Valley St Las Vegas NV 89149,4,3,1,Single Family Home,2632,9147,319000
2995,944 Falconhead Ln Unit 202 Las Vegas NV 89128,2,2,0,Condo/Townhome/Row Home/Co-Op,912,3005,56000
2996,6955 N Durango Dr Unit 2045 North Las Vegas NV 89149,2,2,0,Condo/Townhome/Row Home/Co-Op,1028,,85000
2997,3608 Lisandro St Unit 204 Las Vegas NV 89108,2,2,0,Condo/Townhome/Row Home/Co-Op,1056,,87500
2998,7042 Grand Junction Ave Las Vegas NV 89179,4,2,1,Single Family Home,2958,4791,185000
2999,716 Yacht Harbor Dr Unit: 202 Las Vegas NV 89145,2,2,0,Condo/Townhome/Row Home/Co-Op,1168,2744,95000
3000,7610 Eldora Ave Las Vegas NV 89117,5,5,0,Single Family Home,3424,23086.8,749888
3001,10204 Amber Hue Ln Las Vegas NV 89144,3,2,1,Condo/Townhome/Row Home/Co-Op,1873,3049,226900
3002,8471 Brackenfield Ave Las Vegas NV 89178,4,3,0,Single Family Home,2706,6534,335000
3003,6929 Willowcroft St Las Vegas NV 89149,5,4,1,Single Family Home,4030,20037.6,530308
3004,3727 Hazelwood St Unit: 24 Las Vegas NV 89119,1,1,0,Condo/Townhome/Row Home/Co-Op,480,1481,38900
3005,4771 Pinon Pointe Rd Las Vegas NV 89115,2,1,1,Single Family Home,867,2178,89000
3006,10626 Eagle Nest St Las Vegas NV 89141,5,4,1,Single Family Home,3885,8276,427875
3007,2454 Abarth St Las Vegas NV 89142,4,2,0,Single Family Home,2007,7840,139000
3008,10634 Ostend Ave Las Vegas NV 89166,4,2,1,Single Family Home,2211,4356,244000
3009,3542 Rio Mayo Dr Las Vegas NV 89121,3,2,0,Single Family Home,1530,6534,115000
3010,4581 Sandirose Way Las Vegas NV 89122,3,2,0,Mfd/Mobile Home,1634,4791,75000
3011,10780 Elk Lake Dr Las Vegas NV 89144,5,4,0,Single Family Home,3754,6098,389900
3012,Las Vegas NV 89110,2,2,0,Condo/Townhome/Row Home/Co-Op,1047,,65000
3013,5949 Aimless St Las Vegas NV 89011,4,2,1,Single Family Home,1978,4356,180000
3014,10631 Solar Hawk Ave Las Vegas NV 89129,3,2,1,Single Family Home,1500,3484,169999
3015,520 Elm Dr # I Las Vegas NV 89169,1,1,1,Condo/Townhome/Row Home/Co-Op,770,1176,78000
3016,5321 Poker Flat Ln Las Vegas NV 89118,3,2,1,Single Family Home,1389,2613,160000
3017,2200 Jamaica Ct Las Vegas NV 89117,6,4,3,Single Family Home,6775,23086.8,1100000
3018,9101 Baysinger Dr Las Vegas NV 89129,3,2,0,Single Family Home,1687,7405,185000
3019,5200 Elvis Presley Ct Las Vegas NV 89131,5,4,1,Single Family Home,4797,21780,625000
3020,3858N N Walnut Rd Las Vegas NV 89115,3,2,0,Single Family Home,1604,8712,128000
3021,4630 Polly Cir Las Vegas NV 89121,2,2,0,Single Family Home,800,7840,105000
3022,9309 Sienna Ridge Dr Las Vegas NV 89117,4,3,0,Single Family Home,2960,6098,439900
3023,4019 Syracuse Dr Las Vegas NV 89121,4,3,0,Single Family Home,1778,8276,165000
3024,5543 Brownfield St Las Vegas NV 89148,3,2,1,Single Family Home,2722,5227,189000
3025,4408 Ridgecrest Dr Las Vegas NV 89121,4,2,0,Single Family Home,2668,20908.8,329000
3026,3451 Bagnoli Ct Las Vegas NV 89141,3,2,0,Single Family Home,1467,6098,199900
3027,8375 Gilespie St Las Vegas NV 89123,4,2,1,Single Family Home,2959,96267.6,549000
3028,Las Vegas NV 89115,2,2,0,Condo/Townhome/Row Home/Co-Op,875,3484,45000
3029,11605 Autunno St Las Vegas NV 89183,3,2,1,Single Family Home,2014,4791,210000
